SITE_NAME,DATE_OBS,TIME_OBS,RESPIRATION,NEE,GEE,CRTFCN_CODE,REVISION_DATE
'NSA-OBS-FLXTR',6-Apr-94,230,-999,0.08,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',6-Apr-94,300,-999,0.08,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',6-Apr-94,330,-999,0.08,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',6-Apr-94,400,-999,0.08,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',6-Apr-94,430,-999,0.08,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',6-Apr-94,500,-999,0.08,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',6-Apr-94,530,-999,0.08,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,0,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,30,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,100,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,130,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,200,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,230,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,300,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,330,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,400,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,430,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,500,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,530,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,600,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,630,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,700,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,730,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,800,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,830,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,900,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,930,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1000,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1030,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1100,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1130,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1200,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1230,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1300,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1330,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1400,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1430,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1500,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1530,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1600,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1630,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1700,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1730,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1800,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1830,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1900,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,1930,0.08,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,2000,0.08,0.08,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,2030,0.08,-1.469,-1.549,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,2100,0.08,-2.64,-2.72,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,2130,0.08,0.04,-0.04,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,2200,0.08,0.193,0.113,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,2230,0.08,-0.95,-1.03,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,2300,0.08,1.937,1.856,'CPI',21-Oct-99
'NSA-OBS-FLXTR',10-Apr-94,2330,0.08,2.239,2.159,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,0,0.08,0.614,0.534,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,30,0.08,-0.264,-0.344,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,100,0.08,1.065,0.984,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,130,0.615,0.615,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,200,0.191,0.191,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,230,0.228,0.228,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,300,-0.185,-0.185,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,330,0.582,0.582,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,400,-0.334,-0.334,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,430,0.02,0.02,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,500,0.514,0.514,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,530,1.427,1.427,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,600,0.996,0.996,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,630,1.233,1.233,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,700,1.026,1.026,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,730,1.197,1.197,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,800,1.182,1.182,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,830,1.162,1.162,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,900,1.113,1.113,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,930,1.113,1.113,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1000,1.121,1.121,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1030,1.102,1.102,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1100,1.069,1.069,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1130,1.019,1.019,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1200,1.002,0.069,-0.933,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1230,1.009,0.287,-0.721,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1300,1.019,0.159,-0.861,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1330,1.073,-0.113,-1.186,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1400,1.143,0.184,-0.96,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1430,1.257,0.053,-1.204,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1500,1.314,4.822,3.508,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1530,1.456,0.413,-1.043,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1600,1.668,1.538,-0.129,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1630,1.768,-0.313,-2.081,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1700,2.023,1.044,-0.979,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1730,2.3,-0.145,-2.445,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1800,2.455,0.41,-2.045,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1830,2.734,1.114,-1.62,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1900,2.969,0.357,-2.611,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,1930,3.296,0.639,-2.658,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,2000,3.732,1.289,-2.442,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,2030,3.959,-0.244,-4.203,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,2100,4.241,-0.328,-4.569,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,2130,4.113,1.348,-2.765,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,2200,3.918,0.551,-3.367,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,2230,3.888,0.153,-3.735,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,2300,3.8,0.627,-3.173,'CPI',21-Oct-99
'NSA-OBS-FLXTR',11-Apr-94,2330,3.77,0.425,-3.345,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,0,3.732,1.107,-2.625,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,30,3.288,1.336,-1.951,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,100,2.756,1.458,-1.298,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,130,2.613,2.613,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,200,2.482,2.482,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,230,1.466,1.466,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,300,2.023,2.023,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,330,1.885,1.885,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,400,1.831,1.831,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,430,1.805,1.805,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,500,1.728,1.728,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,530,1.629,1.629,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,600,1.497,1.497,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,630,1.399,1.399,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,700,1.331,1.331,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,730,1.302,1.302,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,800,1.269,1.269,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,830,1.221,1.221,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,900,1.193,1.193,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,930,1.174,1.174,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1000,1.162,1.162,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1030,1.136,1.136,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1100,1.121,1.121,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1130,1.11,1.11,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1200,1.098,2.146,1.048,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1230,1.102,-0.358,-1.461,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1300,1.125,-0.806,-1.931,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1330,1.155,-0.088,-1.242,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1400,1.201,0.754,-0.448,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1430,1.285,0,-1.285,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1500,1.399,-0.091,-1.49,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1530,1.562,-0.109,-1.671,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1600,1.707,-0.353,-2.06,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1630,1.863,1.385,-0.478,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1700,2.046,-0.634,-2.68,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1730,2.243,0.352,-1.891,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1800,2.585,1.304,-1.281,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1830,2.907,1.245,-1.662,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1900,3.401,-1.464,-4.865,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,1930,3.628,-2.429,-6.057,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,2000,3.751,0.389,-3.362,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,2030,4.02,1.279,-2.741,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,2100,4.35,0.169,-4.181,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,2130,4.395,2.418,-1.977,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,2200,4.428,1.362,-3.066,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,2230,4.406,0.508,-3.897,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,2300,4.35,0.094,-4.257,'CPI',21-Oct-99
'NSA-OBS-FLXTR',12-Apr-94,2330,4.209,-0.249,-4.457,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,0,3.979,1.277,-2.702,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,30,3.751,1.524,-2.227,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,100,3.6,1.355,-2.245,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,130,1.241,1.241,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,200,1.144,1.144,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,230,0.568,0.568,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,300,1.856,1.856,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,330,0.997,0.997,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,400,1.59,1.59,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,430,1.722,1.722,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,500,1.151,1.151,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,530,1.027,1.027,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,600,1.895,1.895,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,630,0.999,0.999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,700,1.183,1.183,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,730,1.381,1.381,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,800,0.522,0.522,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,830,1.257,1.257,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,900,1.01,1.01,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,930,0.016,0.016,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1000,1.35,1.35,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1030,2.051,2.051,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1100,1.339,1.339,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1130,2.029,1.637,-0.392,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1200,2.001,1.328,-0.672,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1230,1.995,0.296,-1.699,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1300,2.075,-0.003,-2.079,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1330,2.164,-0.6,-2.764,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1400,2.237,0.487,-1.75,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1430,2.262,0.248,-2.014,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1500,2.268,-2.11,-4.378,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1530,2.338,1.039,-1.299,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1600,2.469,0.358,-2.111,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1630,2.53,0.466,-2.064,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1700,2.606,-0.905,-3.511,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1730,2.482,-0.097,-2.579,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1800,2.416,-1.229,-3.644,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1830,2.3,-0.885,-3.184,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1900,2.312,1.201,-1.111,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,1930,2.306,0.13,-2.176,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,2000,2.306,0.479,-1.827,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,2030,2.262,-1.47,-3.732,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,2100,2.243,0.891,-1.353,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,2130,2.182,-1.428,-3.61,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,2200,2.006,-0.959,-2.965,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,2230,1.906,-0.558,-2.464,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,2300,1.842,1.414,-0.428,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Apr-94,2330,1.784,1.556,-0.228,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,0,1.738,-1.2,-2.938,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,30,1.687,0.595,-1.092,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,100,1.576,2.312,0.736,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,130,0.847,0.847,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,200,-0.326,-0.326,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,230,0.436,0.436,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,300,-0.099,-0.099,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,330,0.866,0.866,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,400,4.179,4.179,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,430,1.104,1.104,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,500,1.173,1.173,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,530,-0.201,-0.201,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,600,0.093,0.093,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,630,-0.357,-0.357,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,700,0.384,0.384,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,730,0.521,0.521,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,800,-1.563,-1.563,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,830,-0.367,-0.367,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,900,-0.325,-0.325,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,930,-0.055,-0.055,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1000,0.725,0.725,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1030,1.023,1.023,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1100,0.37,0.37,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1130,0.127,0.127,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1200,-0.414,-0.414,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1230,0.559,0.559,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1300,1.491,1.491,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1330,-0.735,-0.735,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1400,2.257,2.257,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1430,0.995,0.995,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1500,2.722,2.722,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1530,0.648,0.648,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1600,0.678,0.678,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1630,0.706,0.706,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1700,0.752,-0.298,-1.051,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1730,0.794,0.032,-0.762,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1800,0.859,5.649,4.79,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1830,0.888,1.838,0.951,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1900,0.947,0.834,-0.113,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,1930,0.995,1.226,0.231,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,2000,1.04,-0.155,-1.195,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,2030,1.08,0.49,-0.59,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,2100,1.098,2.241,1.142,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,2130,1.125,-0.327,-1.452,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,2200,1.128,-2.368,-3.496,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,2230,1.14,0.486,-0.653,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,2300,1.151,0.961,-0.19,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Apr-94,2330,1.143,-0.921,-2.065,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,0,1.136,0.478,-0.658,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,30,1.117,3.582,2.465,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,100,1.08,1.598,0.518,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,130,1.048,-0.225,-1.272,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,200,1.009,1.009,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,230,0.971,0.971,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,300,0.937,0.937,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,330,0.91,0.91,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,400,0.881,0.881,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,430,0.862,0.862,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,500,0.849,0.849,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,530,0.843,0.843,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,600,0.84,0.84,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,630,0.831,0.831,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,700,0.818,0.818,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,730,0.8,0.8,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,800,0.791,0.791,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,830,0.779,0.779,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,900,0.764,0.764,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,930,0.752,0.752,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1000,0.744,0.744,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1030,0.738,0.738,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1100,0.732,0.732,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1130,0.732,0.732,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1200,0.735,0.735,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1230,0.735,0.735,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1300,0.735,0.735,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1330,0.752,1.379,0.627,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1400,0.758,0.452,-0.307,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1430,0.771,-0.69,-1.461,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1500,0.815,-0.606,-1.421,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Apr-94,1530,0.849,-1.168,-2.017,'CPI',21-Oct-99
