"SITE_NAME,SUB_SITE,DATE_OBS,CH4_CONC,CO2_CONC,SOIL_DEPTH,COVER_TYPE,PROFILE_NUM,CRTFCN_CODE,REVISION_DATE"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-JUN-1994,2.069,567.5,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-JUN-1994,2.297,709.3,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-JUN-1994,2.1,654.2,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUN-1994,2.012,750.9,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUN-1994,2.14,746.4,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUN-1994,1.918,923.4,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUN-1994,1.967,733.3,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUN-1994,1.975,696.6,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUN-1994,2.001,895.3,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',27-JUN-1994,1.856,-999.0,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',27-JUN-1994,1.865,-999.0,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',27-JUN-1994,1.881,-999.0,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',27-JUN-1994,1.859,-999.0,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',27-JUN-1994,1.875,-999.0,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',27-JUN-1994,1.873,-999.0,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',04-JUL-1994,2.281,505.0,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',04-JUL-1994,2.079,471.4,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',04-JUL-1994,2.1,654.2,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',04-JUL-1994,2.297,709.3,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',04-JUL-1994,2.069,567.5,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',04-JUL-1994,2.05,548.3,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',13-JUL-1994,2.206,723.4,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',13-JUL-1994,2.011,668.2,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',13-JUL-1994,2.001,741.5,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',13-JUL-1994,2.031,687.3,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',13-JUL-1994,2.222,-999.0,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',13-JUL-1994,1.983,659.4,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUL-1994,2.167,1303.1,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUL-1994,0.0,1191.8,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUL-1994,2.175,992.1,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUL-1994,2.212,760.7,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUL-1994,2.137,830.1,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',20-JUL-1994,2.251,815.6,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',26-JUL-1994,2.281,505.0,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',26-JUL-1994,2.069,567.5,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',26-JUL-1994,2.297,709.3,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',26-JUL-1994,2.1,654.2,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',26-JUL-1994,2.05,548.3,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',26-JUL-1994,2.079,471.4,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-AUG-1994,2.047,603.0,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-AUG-1994,-999.0,729.3,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-AUG-1994,1.979,562.5,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-AUG-1994,2.219,499.2,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-AUG-1994,2.097,665.2,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',01-AUG-1994,2.182,527.9,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',08-AUG-1994,1.861,679.4,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',08-AUG-1994,1.757,980.4,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',08-AUG-1994,1.839,530.2,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',08-AUG-1994,1.863,573.6,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',08-AUG-1994,1.829,734.5,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',08-AUG-1994,1.834,480.1,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',14-AUG-1994,1.866,451.8,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',14-AUG-1994,1.835,720.8,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',14-AUG-1994,1.756,748.3,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',14-AUG-1994,1.929,567.0,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',14-AUG-1994,1.918,437.7,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',14-AUG-1994,1.936,474.3,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',30-AUG-1994,1.88,370.9,50.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',30-AUG-1994,1.862,647.3,200.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',30-AUG-1994,1.856,708.0,250.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',30-AUG-1994,1.781,919.3,300.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',30-AUG-1994,1.911,365.7,100.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR04',30-AUG-1994,1.861,388.9,150.0,'','OBS7','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-MAY-1994,1.805,-999.0,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-MAY-1994,-999.0,-999.0,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-MAY-1994,1.84,-999.0,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-MAY-1994,1.844,-999.0,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-MAY-1994,1.83,-999.0,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-MAY-1994,-999.0,-999.0,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',25-MAY-1994,2.057,593.2,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',25-MAY-1994,.264,4729.5,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',25-MAY-1994,.201,5029.9,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',25-MAY-1994,1.454,1215.1,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',25-MAY-1994,2.539,1342.7,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',25-MAY-1994,1.933,587.2,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-JUN-1994,2.366,548.1,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-JUN-1994,2.223,542.6,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-JUN-1994,2.92,1240.6,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-JUN-1994,.232,4647.6,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-JUN-1994,.303,4370.0,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-JUN-1994,1.673,1122.7,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUN-1994,1.904,509.0,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUN-1994,1.912,520.7,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUN-1994,1.994,589.5,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUN-1994,-999.0,2562.6,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUN-1994,-999.0,-999.0,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUN-1994,-999.0,3231.6,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',27-JUN-1994,1.99,-999.0,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',27-JUN-1994,1.462,-999.0,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',27-JUN-1994,1.917,-999.0,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',27-JUN-1994,1.917,-999.0,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',27-JUN-1994,.244,-999.0,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',27-JUN-1994,.15,-999.0,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',04-JUL-1994,2.366,548.1,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',04-JUL-1994,2.92,1240.6,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',04-JUL-1994,2.223,542.6,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',04-JUL-1994,1.673,1122.7,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',04-JUL-1994,.232,4647.6,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',04-JUL-1994,.303,4370.0,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',13-JUL-1994,2.289,619.6,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',13-JUL-1994,2.15,471.0,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',13-JUL-1994,1.618,547.7,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',13-JUL-1994,2.824,442.0,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',13-JUL-1994,.293,3091.2,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',13-JUL-1994,.224,1154.0,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUL-1994,2.879,1124.0,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUL-1994,0.0,-999.0,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUL-1994,2.216,563.4,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',20-JUL-1994,2.15,528.2,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',26-JUL-1994,2.366,548.1,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',26-JUL-1994,2.92,1240.6,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',26-JUL-1994,2.223,542.6,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',26-JUL-1994,.303,4370.0,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',26-JUL-1994,.232,4647.6,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',26-JUL-1994,1.673,1122.7,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-AUG-1994,2.066,526.3,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-AUG-1994,2.099,544.9,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-AUG-1994,1.948,581.7,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-AUG-1994,1.948,7285.6,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-AUG-1994,2.158,1023.7,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',01-AUG-1994,1.979,738.0,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',08-AUG-1994,1.935,487.4,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',08-AUG-1994,1.888,712.5,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',08-AUG-1994,-999.0,8046.4,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',08-AUG-1994,-999.0,-999.0,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',08-AUG-1994,1.511,3064.5,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',08-AUG-1994,1.863,478.5,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',14-AUG-1994,1.844,689.8,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',14-AUG-1994,1.326,2165.1,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',14-AUG-1994,.523,4594.8,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',14-AUG-1994,.244,7166.0,300.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',14-AUG-1994,1.828,514.8,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',14-AUG-1994,1.821,475.9,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',30-AUG-1994,1.875,383.4,50.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',30-AUG-1994,1.872,491.0,150.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',30-AUG-1994,1.882,643.2,200.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',30-AUG-1994,1.877,672.9,250.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR05',30-AUG-1994,1.865,395.7,100.0,'','OBS9','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-MAY-1994,1.842,-999.0,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-MAY-1994,2.083,-999.0,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-MAY-1994,1.135,-999.0,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-MAY-1994,.486,-999.0,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-MAY-1994,2.226,-999.0,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-MAY-1994,2.146,-999.0,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',25-MAY-1994,1.858,766.6,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',25-MAY-1994,1.679,8075.9,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',25-MAY-1994,8.317,8476.7,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',25-MAY-1994,37.736,11029.0,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',25-MAY-1994,38.93,9841.0,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',25-MAY-1994,1.896,1265.4,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-JUN-1994,2.137,708.3,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-JUN-1994,43.403,10190.7,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-JUN-1994,44.776,9092.9,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-JUN-1994,9.566,7832.3,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-JUN-1994,1.931,7462.0,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-JUN-1994,2.181,1169.2,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUN-1994,1.985,899.9,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUN-1994,1.087,6593.1,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUN-1994,6.48,6704.9,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUN-1994,.198,5504.0,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUN-1994,1.68,1864.5,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUN-1994,.326,4290.4,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',27-JUN-1994,1.93,-999.0,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',27-JUN-1994,1.9,-999.0,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',27-JUN-1994,28.795,-999.0,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',27-JUN-1994,27.717,-999.0,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',27-JUN-1994,2.432,-999.0,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',27-JUN-1994,2.074,-999.0,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',04-JUL-1994,2.137,708.3,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',04-JUL-1994,2.181,1169.2,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',04-JUL-1994,9.566,7832.3,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',04-JUL-1994,1.931,7462.0,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',04-JUL-1994,43.403,10190.7,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',04-JUL-1994,44.776,9092.9,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',13-JUL-1994,2.067,735.9,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',13-JUL-1994,2.11,3904.4,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',13-JUL-1994,1.868,5996.8,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',13-JUL-1994,41.981,5601.2,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',13-JUL-1994,43.309,2125.7,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',13-JUL-1994,9.252,6517.8,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUL-1994,2.244,1007.4,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUL-1994,1.038,4469.7,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUL-1994,5.837,8269.0,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUL-1994,2.288,1323.6,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUL-1994,9.962,11193.1,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',20-JUL-1994,12.077,10624.9,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',26-JUL-1994,2.137,708.3,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',26-JUL-1994,44.776,9092.9,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',26-JUL-1994,9.566,7832.3,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',26-JUL-1994,43.403,10190.7,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',26-JUL-1994,2.181,1169.2,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',26-JUL-1994,1.931,7462.0,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-AUG-1994,2.197,1132.7,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-AUG-1994,2.151,1614.6,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-AUG-1994,3.38,8121.2,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-AUG-1994,4.931,9015.2,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-AUG-1994,90.968,11127.4,250.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',01-AUG-1994,98.929,12832.3,300.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',08-AUG-1994,2.077,1599.3,50.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',08-AUG-1994,1.919,651.3,100.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',08-AUG-1994,1.934,733.5,150.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',08-AUG-1994,5.441,12650.6,200.0,'','OBS11','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR06',08-AUG-1994,31.989,10798.9,250.0,'','OBS11','PRE',23-AUG-1996"
